"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"GrandeDixence_increasing_18"	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.230672	1.27854944444444	0.136236300291334	1.14231314415311
"GrandeDixence_decreasing_18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.015241	0.091858	-0.00737442511708643	0.0992324251170865
"GrandeDixence_random_1_18"	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.649492	1.94702475	0.166176310014771	1.78084843998523
"GrandeDixence_random_2_18"	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.084672	3.99043566666667	-5.03943932713954	9.02987499380621
"GrandeDixence_random_3_18"	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.306953	2.9455878	0.325368002848868	2.62021979715113
"GrandeDixence_random_4_18"	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.16522	2.02113333333333	1.1878995563038	0.833233777029535
"GrandeDixence_random_5_18"	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.495734	2.99127083333333	1.07749071374211	1.91378011959123
"GrandeDixence_random_6_18"	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.699246	1.5044406	-0.115803774665303	1.6202443746653
"GrandeDixence_random_7_18"	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.660338	1.5642068	0.458837296613393	1.10536950338661
"GrandeDixence_random_8_18"	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.351191	3.0411278	2.06268308873845	0.97844471126155
"GrandeDixence_random_9_18"	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.471481	4.16002125	2.07763293906784	2.08238831093216
"GrandeDixence_random_10_18"	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.445638	2.9916742	1.42539206250928	1.56628213749072
"GrandeDixence_random_11_18"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.86493	1.70261583333333	0.257613487084176	1.44500234624916
"GrandeDixence_random_12_18"	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.455994	2.28388442857143	1.7080895056436	0.575794922927828
"GrandeDixence_random_13_18"	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.442888	2.12972757142857	1.2601962378118	0.869531333616768
"GrandeDixence_random_14_18"	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114545	3.08922425	1.11078569186368	1.97843855813632
"GrandeDixence_random_15_18"	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.481422	2.588133	-2.41618288287092	5.00431588287092
"GrandeDixence_random_16_18"	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898069	2.6920295	0.630917306251053	2.06111219374895
"GrandeDixence_random_17_18"	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.214778	1.74168271428571	1.05487777370681	0.6868049405789
"GrandeDixence_random_18_18"	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.295307	3.869355	1.89957231345992	1.96978268654008
"GrandeDixence_random_19_18"	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.69596	1.22879516666667	-0.259391107339755	1.48818627400642
"GrandeDixence_random_20_18"	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.010051	0.03039225	0.000113639173790916	0.0302786108262091
"GrandeDixence_random_21_18"	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.126235	0.379125	-0.013941264046553	0.393066264046553
"GrandeDixence_random_22_18"	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.188606	2.073904	-0.120543493681457	2.19444749368146
"GrandeDixence_random_23_18"	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.445392	2.49249883333333	0.624359187294163	1.86813964603917
"GrandeDixence_random_24_18"	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.462744	3.0554474	-1.96569989073214	5.02114729073214
"GrandeDixence_random_25_18"	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002563	0.015366	-0.00505338299029595	0.020419382990296
"GrandeDixence_random_26_18"	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.241462	1.79125457142857	1.07248044779383	0.718774123634743
"GrandeDixence_random_27_18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.014991	0.090233	-0.00545871701476676	0.0956917170147668
"GrandeDixence_random_28_18"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.441811	3.97618925	1.46644542133734	2.50974382866266
"GrandeDixence_random_29_18"	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.444341	2.27615657142857	1.17161215561017	1.1045444158184
"GrandeDixence_random_30_18"	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.877053	2.0757004	0.446538857518976	1.62916154248102
