"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Huttwil_increasing_17"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.149803	0.461666714285714	0.156380327400727	0.305286386884987
"Huttwil_decreasing_17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.826008	1.03539335714286	0.550097766619755	0.485295590523103
"Huttwil_random_1_17"	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	2.29053	0.349484428571429	-0.0663043651847146	0.415788793756143
"Huttwil_random_2_17"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	2.681429	0.897213714285714	0.37219712855179	0.525016585733924
"Huttwil_random_3_17"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	2.148234	0.362471285714286	-0.398369282547424	0.760840568261709
"Huttwil_random_4_17"	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	2.205439	0.421366785714286	0.168170312371095	0.253196473343191
"Huttwil_random_5_17"	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.914	-0.099545714285714	-0.654895032874412	0.555349318588698
"Huttwil_random_6_17"	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.985061	0.622169142857143	0.337256800169521	0.284912342687622
"Huttwil_random_7_17"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	2.711278	0.719118714285715	0.231706309701222	0.487412404584493
"Huttwil_random_8_17"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	2.016118	0.139367642857143	-0.291313240485393	0.430680883342536
"Huttwil_random_9_17"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	2.932023	0.864130214285714	0.502969056008023	0.361161158277691
"Huttwil_random_10_17"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	3.283224	1.75539742857143	1.08034954310465	0.67504788546678
"Huttwil_random_11_17"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	2.639918	0.998413	0.560739259098929	0.437673740901071
"Huttwil_random_12_17"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	2.661935	0.539796142857143	-0.138510689829159	0.678306832686302
"Huttwil_random_13_17"	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1.470971	0.00167371428571434	-0.174709571234629	0.176383285520343
"Huttwil_random_14_17"	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	2.152453	0.416204142857143	0.0197168286114087	0.396487314245734
"Huttwil_random_15_17"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	2.471937	0.655292714285715	-0.136307196191736	0.79159991047745
"Huttwil_random_16_17"	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	2.805252	0.871217	0.271863421239466	0.599353578760535
"Huttwil_random_17_17"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	2.355569	0.498842285714286	0.2680541190613	0.230788166652986
"Huttwil_random_18_17"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	2.443071	0.801693428571429	0.327342868224096	0.474350560347333
"Huttwil_random_19_17"	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	2.835825	1.124655	0.695830235216484	0.428824764783516
"Huttwil_random_20_17"	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	2.689239	0.687099214285714	0.157624215776195	0.529474998509519
"Huttwil_random_21_17"	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1.727259	0.369037714285714	0.159989018725499	0.209048695560216
"Huttwil_random_22_17"	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.988147	0.449068428571429	0.16239457600807	0.286673852563359
"Huttwil_random_23_17"	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1.599287	0.0939117142857144	-0.236739124908488	0.330650839194203
"Huttwil_random_24_17"	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	2.127741	0.329854571428572	-0.0180915787568366	0.347946150185408
"Huttwil_random_25_17"	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	2.323758	0.757347142857143	0.209092749986538	0.548254392870605
"Huttwil_random_26_17"	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2.614257	1.0253105	0.700885236125264	0.324425263874736
"Huttwil_random_27_17"	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	2.668458	0.998615357142857	0.582472512543532	0.416142844599326
