"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Bever_increasing_17"	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68132	1.4932928	0.467187740220858	1.02610505977914
"Bever_decreasing_17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.994907	6.4348155	0.48485600651525	5.94995949348475
"Bever_random_1_17"	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.314693	3.193677	1.11279962084249	2.08087737915751
"Bever_random_2_17"	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.638664	6.67042833333333	1.88059646151996	4.78983187181337
"Bever_random_3_17"	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.684432	2.612519	1.23484396495393	1.37767503504607
"Bever_random_4_17"	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.626147	2.41251071428571	0.955138697489473	1.45737201679624
"Bever_random_5_17"	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.794826	3.4366395	-0.65400062948287	4.09064012948287
"Bever_random_6_17"	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.440681	3.26554	0.94670673387687	2.31883326612313
"Bever_random_7_17"	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.36879	3.2048792	1.1546559264042	2.0502232735958
"Bever_random_8_17"	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.525035	2.83348	1.65139709405547	1.18208290594453
"Bever_random_9_17"	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.736943	3.9337292	0.717497385978496	3.2162318140215
"Bever_random_10_17"	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.681456	2.54150971428571	1.06809737461962	1.47341233966609
"Bever_random_11_17"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.33199	2.31088666666667	-0.170479079528161	2.48136574619483
"Bever_random_12_17"	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.62897	1.968802125	0.811574422330059	1.15722770266994
"Bever_random_13_17"	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.630869	2.37051928571429	1.17482057182421	1.19569871389008
"Bever_random_14_17"	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.586014	2.81141816666667	0.103122888803479	2.70829527786319
"Bever_random_15_17"	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.692351	2.97214783333333	0.697496072418873	2.27465176091446
"Bever_random_16_17"	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.131798	3.07516775	-1.13593774718105	4.21110549718105
"Bever_random_17_17"	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.689204	2.173491625	0.878358474141931	1.29513315085807
"Bever_random_18_17"	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.455206	3.474496	1.78848294305368	1.68601305694632
"Bever_random_19_17"	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.398549	2.73433466666667	1.2040511445701	1.53028352209656
