"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Huttwil_increasing_11"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2.194857	0.4876607	0.0249844008826416	0.462676299117358
"Huttwil_decreasing_11"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.997621	1.0365369	0.399574467748827	0.636962432251173
"Huttwil_random_1_11"	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	2.946675	1.2019262	0.610822077338589	0.591104122661411
"Huttwil_random_2_11"	1	0	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	2.598418	1.0550306	0.653636747814016	0.401393852185984
"Huttwil_random_3_11"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	3.381438	1.4517335	0.602160111785331	0.849573388214669
"Huttwil_random_4_11"	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	2.17062	0.34206105	0.0667797740000901	0.27528127599991
"Huttwil_random_5_11"	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1.874848	0.0539072999999999	-0.480795883234371	0.534703183234371
"Huttwil_random_6_11"	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	2.164655	0.7929953	0.444282323608467	0.348712976391533
"Huttwil_random_7_11"	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	2.82426	1.0560272	0.558410691324398	0.497616508675602
"Huttwil_random_8_11"	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	2.369386	0.4253166	-0.126503140515811	0.551819740515811
"Huttwil_random_9_11"	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	2.969705	1.1090737	0.544838872347155	0.564234827652845
"Huttwil_random_10_11"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	3.379329	1.67860855	0.947886178467684	0.730722371532316
"Huttwil_random_11_11"	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	2.789441	1.1278775	0.621648518880691	0.506228981119309
"Huttwil_random_12_11"	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	2.874236	1.0304308	0.431617639007453	0.598813160992547
