"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Adelboden_increasing_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.406847	1.14009553333333	-0.0940640143919098	1.23415954772524
"Adelboden_decreasing_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.371633	1.10488153333333	0.0258413548517993	1.07904017848153
"Adelboden_random_1_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.386342	1.11959053333333	-0.00799770633284229	1.12758823966618
"Adelboden_random_2_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.398577	1.13182553333333	0.0362120777097207	1.09561345562361
"Adelboden_random_3_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.339913	1.07316153333333	-0.0464965909105108	1.11965812424384
"Adelboden_random_4_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.349849	1.08309753333333	0.0130134944250172	1.07008403890832
"Adelboden_random_5_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.366025	1.09927353333333	0.323241145457393	0.776032387875941
"Adelboden_random_6_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.382727	1.11597553333333	-0.180023500152444	1.29599903348578
"Adelboden_random_7_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.421571	1.15481953333333	-0.132342640598611	1.28716217393194
"Adelboden_random_8_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.415345	1.14859353333333	-0.0496573947782669	1.1982509281116
"Adelboden_random_9_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.428318	1.16156653333333	-0.0146200543674809	1.17618658770081
"Adelboden_random_10_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.368663	1.10191153333333	-0.138245059451217	1.24015659278455
"Adelboden_random_11_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.408676	1.14192453333333	-0.265360579582056	1.40728511291539
"Adelboden_random_12_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.460032	1.19328053333333	-0.111236572078925	1.30451710541226
"Adelboden_random_13_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.412739	1.14598753333333	-0.119254483731379	1.26524201706471
"Adelboden_random_14_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.385654	1.11890253333333	0.181439450054063	0.93746308327927
"Adelboden_random_15_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.438296	1.17154453333333	0.0173043892819024	1.15424014405143
"Adelboden_random_16_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.398559	1.13180753333333	-0.279659667383547	1.41146720071688
"Adelboden_random_17_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.377354	1.11060253333333	-0.18943356627792	1.30003609961125
"Adelboden_random_18_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.345669	1.07891753333333	-0.150994692644286	1.22991222597762
"Adelboden_random_19_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.385953	1.11920153333333	-0.274922147929947	1.39412368126328
"Adelboden_random_20_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.378235	1.11148353333333	-0.0331779697315003	1.14466150306483
"Adelboden_random_21_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.350042	1.08329053333333	-0.399055946357839	1.48234647969117
"Adelboden_random_22_1"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.392624	1.12587253333333	-0.00354256551985593	1.12941509885319
