"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Davos_increasing_18"	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.512723	0.7268674	0.290238575098381	0.436628824901619
"Davos_decreasing_18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1.239784	2.11553642857143	-0.282039217481979	2.39757564605341
"Davos_random_1_18"	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1.540141	1.63514544444444	0.186620924733891	1.44852451971055
"Davos_random_2_18"	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1.530622	2.6948435	-0.399765692348955	3.09460919234896
"Davos_random_3_18"	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1.709788	2.0367575	-0.123608363978881	2.16036586397888
"Davos_random_4_18"	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1.504975	1.43746688888889	-0.363804230425385	1.80127111931427
"Davos_random_5_18"	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	2.078637	2.21452255555556	-1.7064481200243	3.92097067557986
"Davos_random_6_18"	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1.542544	1.67547766666667	0.204537738718674	1.47093992794799
"Davos_random_7_18"	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1.491487	1.71764011111111	0.917895785121967	0.799744325989144
"Davos_random_8_18"	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1.728537	2.060373875	-0.513749196725389	2.57412307172539
"Davos_random_9_18"	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1.962337	2.38882775	-2.28337748606187	4.67220523606187
"Davos_random_10_18"	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1.811971	1.80603622222222	-0.420513706287471	2.22654992850969
"Davos_random_11_18"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1.582604	1.34874327272727	-2.27733564982849	3.62607892255576
"Davos_random_12_18"	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1.792834	1.2780496	-2.19270562979794	3.47075522979794
"Davos_random_13_18"	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.79451	2.136021	0.894788308724449	1.24123269127555
"Davos_random_14_18"	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1.518737	2.00929057142857	1.2004363337673	0.808854237661268
"Davos_random_15_18"	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1.815289	1.726109	-1.3674547826953	3.0935637826953
"Davos_random_16_18"	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1.334689	1.44625866666667	-2.65802052152101	4.10427918818768
"Davos_random_17_18"	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1.535629	1.27840022222222	-0.490580464045878	1.7689806862681
"Davos_random_18_18"	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1.677984	2.151028625	0.566666671131575	1.58436195386842
"Davos_random_19_18"	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1.508265	1.31706936363636	0.872602662178288	0.444466701458075
"Davos_random_20_18"	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1.917835	2.404794125	-2.47914665097521	4.88394077597521
"Davos_random_21_18"	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1.652368	2.282432875	-1.13822844195875	3.42066131695875
"Davos_random_22_18"	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1.486963	1.497597	0.983971609613077	0.513625390386923
