"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Davos_increasing_14"	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.523063	1.12455641666667	0.289994613409175	0.834561803257491
"Davos_decreasing_14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1.241513	2.19962388888889	-0.415256738023435	2.61488062691232
"Davos_random_1_14"	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1.526962	2.0652491	-0.251331389391906	2.31658048939191
"Davos_random_2_14"	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1.48475	2.36851866666667	0.619262526328374	1.74925614033829
"Davos_random_3_14"	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1.81983	1.81405225	-0.663459574543083	2.47751182454308
"Davos_random_4_14"	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1.52203	1.38042716666667	-1.07398588602405	2.45441305269071
"Davos_random_5_14"	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1.805386	1.87414327272727	-1.92244891176624	3.79659218449351
"Davos_random_6_14"	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1.534536	1.46306791666667	-0.511762268264266	1.97483018493093
"Davos_random_7_14"	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1.51733	1.96782309090909	0.877606126284024	1.09021696462507
"Davos_random_8_14"	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1.554169	1.40615983333333	-0.063706767066321	1.46986660039965
"Davos_random_9_14"	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1.992312	2.47738363636364	-2.57805614882906	5.0554397851927
"Davos_random_10_14"	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1.784052	2.06470918181818	-0.517302453347668	2.58201163516585
"Davos_random_11_14"	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1.92493	2.10338758333333	-2.69245161078594	4.79583919411927
