"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"GrandeDixence_increasing_11"	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.223171	1.9969776	0.455307009932171	1.54167059006783
"GrandeDixence_decreasing_11"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.017029	0.108066333333333	-0.00640062549530536	0.114466958828639
"GrandeDixence_random_1_11"	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.203554	3.008666	0.559756136530766	2.44890986346923
"GrandeDixence_random_2_11"	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.078577	3.21996016666667	0.511984817710478	2.70797534895619
"GrandeDixence_random_3_11"	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.465466	3.65243828571429	1.01343877165205	2.63899951406224
"GrandeDixence_random_4_11"	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.176645	2.563320375	1.6924746101681	0.870845764831898
"GrandeDixence_random_5_11"	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.460396	2.82893233333333	0.506798909185091	2.32213342414824
"GrandeDixence_random_6_11"	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.181578	2.57588975	0.531062361005774	2.04482738899423
"GrandeDixence_random_7_11"	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.704635	1.551603125	0.236605091147059	1.31499803385294
"GrandeDixence_random_8_11"	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.251553	2.28221488888889	-0.469863820775105	2.75207870966399
"GrandeDixence_random_9_11"	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.054758	2.99033616666667	1.26842062607898	1.72191554058769
"GrandeDixence_random_10_11"	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.426267	3.52539771428571	0.20937419780309	3.31602351648262
"GrandeDixence_random_11_11"	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.333736	3.037242625	2.35798562100594	0.679257003994059
"GrandeDixence_random_12_11"	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.404007	3.59134414285714	2.33079693549847	1.26054720735867
"GrandeDixence_random_13_11"	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.449898	3.14321875	1.95417005191247	1.18904869808753
"GrandeDixence_random_14_11"	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.229067	2.24388488888889	0.167777259033735	2.07610762985515
"GrandeDixence_random_15_11"	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.207758	2.18491944444444	0.168381286775388	2.01653815766906
"GrandeDixence_random_16_11"	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.39727	3.668239	1.99028223851521	1.67795676148479
"GrandeDixence_random_17_11"	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.237946	2.6448145	0.316395545048185	2.32841895495182
"GrandeDixence_random_18_11"	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.312714	4.130447	2.60301066410485	1.52743633589515
"GrandeDixence_random_19_11"	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.701698	1.76534257142857	-0.343525125382336	2.10886769681091
"GrandeDixence_random_20_11"	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.304599	2.965962	1.37308859781451	1.59287340218549
"GrandeDixence_random_21_11"	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.517419	3.5926795	1.65661015329017	1.93606934670983
"GrandeDixence_random_22_11"	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.232012	2.23879044444444	0.872736290347447	1.366054154097
"GrandeDixence_random_23_11"	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.244391	2.0383465	-0.170378755186209	2.20872525518621
"GrandeDixence_random_24_11"	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.230678	2.0110111	-0.47498115941853	2.48599225941853
"GrandeDixence_random_25_11"	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65024	3.0872095	1.26707649434903	1.82013300565097
"GrandeDixence_random_26_11"	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.236038	2.24628722222222	1.26386587734763	0.982421344874591
"GrandeDixence_random_27_11"	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.129393	0.4923386	-0.0245614993849295	0.516900099384929
"GrandeDixence_random_28_11"	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.430616	3.55248257142857	1.98029856556833	1.57218400586024
"GrandeDixence_random_29_11"	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.441039	2.87415733333333	1.2685012347101	1.60565609862324
"GrandeDixence_random_30_11"	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.479214	3.86866085714286	0.515371749078132	3.35328910806473
