"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"GrandeDixence_increasing_12"	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.235487	1.8980609	0.844779412929643	1.05328148707036
"GrandeDixence_decreasing_12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.016819	0.10106	-0.00228617305490389	0.103346173054904
"GrandeDixence_random_1_12"	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.179003	3.382012	0.398610600681946	2.98340139931805
"GrandeDixence_random_2_12"	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.050684	2.9518695	0.843887785288453	2.10798171471155
"GrandeDixence_random_3_12"	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.414094	3.30364771428571	-0.371832111613636	3.67547982589935
"GrandeDixence_random_4_12"	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.142186	2.334399625	1.55563776953471	0.778761855465286
"GrandeDixence_random_5_12"	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.47528	3.03569375	0.614396058655137	2.42129769134486
"GrandeDixence_random_6_12"	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.172677	2.76624128571429	1.12975056285882	1.63649072285547
"GrandeDixence_random_7_12"	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.691881	1.433233	0.214822331392779	1.21841066860722
"GrandeDixence_random_8_12"	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.240428	2.11966733333333	-0.30925591839181	2.42892325172514
"GrandeDixence_random_9_12"	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.471732	5.0922352	2.52716302718115	2.56507217281885
"GrandeDixence_random_10_12"	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.450479	3.38736357142857	1.20237297414627	2.1849905972823
"GrandeDixence_random_11_12"	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.873065	2.22255371428571	0.260460282785776	1.96209343149994
"GrandeDixence_random_12_12"	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.433489	3.47079428571429	2.47211189199003	0.998682393724253
"GrandeDixence_random_13_12"	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.452848	2.96898775	1.86249723008776	1.10649051991224
"GrandeDixence_random_14_12"	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.215784	2.07928	0.450394478043953	1.62888552195605
"GrandeDixence_random_15_12"	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.43141	2.9196645	0.579535160787333	2.34012933921267
"GrandeDixence_random_16_12"	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.384086	4.0070785	1.20973676245817	2.79734173754183
"GrandeDixence_random_17_12"	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.259733	2.541815375	0.522677472774126	2.01913790222587
"GrandeDixence_random_18_12"	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.347274	4.8467752	2.7089003325725	2.1378748674275
"GrandeDixence_random_19_12"	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.698971	1.65769814285714	-0.61161964649173	2.26931778934887
"GrandeDixence_random_20_12"	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.32746	2.857182	1.64554092519305	1.21164107480695
"GrandeDixence_random_21_12"	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.465962	3.749836	1.80573813398323	1.94409786601676
"GrandeDixence_random_22_12"	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.247854	2.13534444444444	0.65985073871549	1.47549370572895
"GrandeDixence_random_23_12"	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.246075	1.917107	-0.458175652341823	2.37528265234182
"GrandeDixence_random_24_12"	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.227588	2.10311011111111	-0.0307864368537952	2.13389654796491
"GrandeDixence_random_25_12"	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652055	2.93327075	0.31467351984631	2.61859723015369
"GrandeDixence_random_26_12"	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.247594	2.13334566666667	1.28942074835342	0.843924918313242
"GrandeDixence_random_27_12"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.019849	0.089558	-0.00228812588707618	0.0918461258870762
"GrandeDixence_random_28_12"	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.495096	3.523126	1.90366917020239	1.61945682979761
"GrandeDixence_random_29_12"	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.437329	2.70620966666667	1.61024958983009	1.09596007683657
"GrandeDixence_random_30_12"	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.873598	2.59544283333333	0.130871106663064	2.46457172667027
