"species"	"mixture_t_ha"	"site"	"order"	"simul"	"mixture_relative"	"persists"
"LDec"	0.020878	"Basel"	"random_1"	7	0.00997130110721656	FALSE
"PAbi"	0.017039	"Basel"	"random_1"	7	0.00813780053481478	FALSE
"PCem"	0	"Basel"	"random_1"	7	0	FALSE
"PMon"	0.000914	"Basel"	"random_1"	7	0.0004365250125489	FALSE
"PNig"	0.003563	"Basel"	"random_1"	7	0.00170168339136951	FALSE
"PTre"	0.018479	"Basel"	"random_1"	7	0.0088255423488962	FALSE
"QPet"	0.186101	"Basel"	"random_1"	7	0.0888815550988653	TRUE
"QRob"	0.206592	"Basel"	"random_1"	7	0.0986680255935474	TRUE
"SAri"	0.000265	"Basel"	"random_1"	7	0.000126563597730261	FALSE
"SAuc"	0.000887	"Basel"	"random_1"	7	0.000423629853534873	FALSE
"TBac"	0.001027	"Basel"	"random_1"	7	0.000490493641015011	FALSE
"TCor"	0.014635	"Basel"	"random_1"	7	0.00698965378408441	TRUE
"TPla"	0.01408	"Basel"	"random_1"	7	0.00672458662657387	TRUE
"UGla"	0.074914	"Basel"	"random_1"	7	0.0357788126806218	TRUE
"AAlb"	0.010395	"Basel"	"random_1"	8	0.00495013200352009	TRUE
"AInc"	0.001352	"Basel"	"random_1"	8	0.000643826692521324	FALSE
"APla"	0.026979	"Basel"	"random_1"	8	0.012847485456755	TRUE
"APse"	0.051483	"Basel"	"random_1"	8	0.0245163680555291	TRUE
"AVir"	0	"Basel"	"random_1"	8	0	FALSE
"BPen"	0.003347	"Basel"	"random_1"	8	0.00159385202653023	FALSE
"CBet"	0.092408	"Basel"	"random_1"	8	0.0440049829900226	TRUE
"CSat"	0.554082	"Basel"	"random_1"	8	0.263855607578107	TRUE
"FExc"	0.015546	"Basel"	"random_1"	8	0.00740305455764535	FALSE
"FSyl"	0.819066	"Basel"	"random_1"	8	0.390041829686887	TRUE
"LDec"	0.010572	"Basel"	"random_1"	8	0.00503441996548479	FALSE
"PAbi"	0.016762	"Basel"	"random_1"	8	0.00798211761837459	FALSE
"PCem"	0.000115	"Basel"	"random_1"	8	5.47633651183079e-05	FALSE
"PMon"	6.2e-05	"Basel"	"random_1"	8	2.95245968463921e-05	FALSE
"PNig"	0.00411	"Basel"	"random_1"	8	0.00195719504901083	FALSE
"PTre"	0.016051	"Basel"	"random_1"	8	0.00764353716099096	TRUE
"QPet"	0.207457	"Basel"	"random_1"	8	0.0987916820639027	TRUE
"QRob"	0.171525	"Basel"	"random_1"	8	0.0816807495818936	TRUE
"SAri"	0.000423	"Basel"	"random_1"	8	0.000201433943000385	FALSE
"TBac"	0.001	"Basel"	"random_1"	8	0.000476203174941808	FALSE
