"species"	"mixture_t_ha"	"site"	"order"	"simul"	"mixture_relative"	"persists"
"AAlb"	0.001239	"Davos"	"increasing"	1	0.000803751097940866	FALSE
"ACam"	0	"Davos"	"increasing"	1	0	FALSE
"AGlu"	0.000104	"Davos"	"increasing"	1	6.74657903033496e-05	FALSE
"AInc"	0.005126	"Davos"	"increasing"	1	0.00332528501052856	FALSE
"APla"	0	"Davos"	"increasing"	1	0	FALSE
"APse"	0.000174	"Davos"	"increasing"	1	0.000112875456853681	FALSE
"AVir"	4.8e-05	"Davos"	"increasing"	1	3.11380570630844e-05	FALSE
"BPen"	0.001637	"Davos"	"increasing"	1	0.00106193748775561	FALSE
"CAve"	0	"Davos"	"increasing"	1	0	FALSE
"CBet"	0.000174	"Davos"	"increasing"	1	0.000112875456853681	FALSE
"CSat"	0	"Davos"	"increasing"	1	0	FALSE
"FExc"	0	"Davos"	"increasing"	1	0	FALSE
"FSyl"	3.7e-05	"Davos"	"increasing"	1	2.40022523194609e-05	FALSE
"LDec"	0.002266	"Davos"	"increasing"	1	0.00146997577718644	TRUE
"PAbi"	1.488825	"Davos"	"increasing"	1	0.965814954311388	TRUE
"PCem"	0.009563	"Davos"	"increasing"	1	0.00620360916029742	TRUE
"PMon"	0.000433	"Davos"	"increasing"	1	0.000280891223089907	FALSE
"PNig"	0.02634	"Davos"	"increasing"	1	0.0170870088133676	TRUE
"PSyl"	0.000158	"Davos"	"increasing"	1	0.00010249610449932	FALSE
"PTre"	0.004756	"Davos"	"increasing"	1	0.00308526248733395	FALSE
"QPet"	0	"Davos"	"increasing"	1	0	FALSE
"QPub"	0	"Davos"	"increasing"	1	0	FALSE
"QRob"	0	"Davos"	"increasing"	1	0	FALSE
"SAlb"	0	"Davos"	"increasing"	1	0	FALSE
"SAri"	0	"Davos"	"increasing"	1	0	FALSE
"SAuc"	0.000642	"Davos"	"increasing"	1	0.000416471513218754	FALSE
"TBac"	0	"Davos"	"increasing"	1	0	FALSE
"TCor"	0	"Davos"	"increasing"	1	0	FALSE
"TPla"	0	"Davos"	"increasing"	1	0	FALSE
"UGla"	0	"Davos"	"increasing"	1	0	FALSE
"AAlb"	0.0018	"Davos"	"increasing"	2	0.00116084246206947	FALSE
"ACam"	0	"Davos"	"increasing"	2	0	FALSE
"AGlu"	0.000146	"Davos"	"increasing"	2	9.41572219234128e-05	FALSE
"AInc"	0.004651	"Davos"	"increasing"	2	0.00299948793949173	FALSE
"APla"	0	"Davos"	"increasing"	2	0	FALSE
"APse"	0.000175	"Davos"	"increasing"	2	0.00011285968381231	FALSE
"AVir"	0.000104	"Davos"	"increasing"	2	6.70708978084584e-05	FALSE
"BPen"	0.002617	"Davos"	"increasing"	2	0.00168773595735323	FALSE
"CAve"	0	"Davos"	"increasing"	2	0	FALSE
"CSat"	0	"Davos"	"increasing"	2	0	FALSE
"FExc"	0	"Davos"	"increasing"	2	0	FALSE
"FSyl"	3.9e-05	"Davos"	"increasing"	2	2.51515866781719e-05	FALSE
"LDec"	0.01598	"Davos"	"increasing"	2	0.0103057014132612	TRUE
"PAbi"	1.467659	"Davos"	"increasing"	2	0.946511603910233	TRUE
"PCem"	0.025245	"Davos"	"increasing"	2	0.0162808155305244	TRUE
"PMon"	0.000589	"Davos"	"increasing"	2	0.000379853450088289	FALSE
"PNig"	0.025683	"Davos"	"increasing"	2	0.0165632871962946	TRUE
"PSyl"	0.000308	"Davos"	"increasing"	2	0.000198633043509665	FALSE
"PTre"	0.005023	"Davos"	"increasing"	2	0.00323939538165276	FALSE
"QPet"	0	"Davos"	"increasing"	2	0	FALSE
"QPub"	0	"Davos"	"increasing"	2	0	FALSE
"QRob"	0	"Davos"	"increasing"	2	0	FALSE
"SAlb"	0	"Davos"	"increasing"	2	0	FALSE
"SAri"	1e-06	"Davos"	"increasing"	2	6.44912478927485e-07	FALSE
"SAuc"	0.000578	"Davos"	"increasing"	2	0.000372759412820086	FALSE
"TBac"	0	"Davos"	"increasing"	2	0	FALSE
"TCor"	0	"Davos"	"increasing"	2	0	FALSE
"TPla"	0	"Davos"	"increasing"	2	0	FALSE
"UGla"	0	"Davos"	"increasing"	2	0	FALSE
"AAlb"	0.001445	"Davos"	"increasing"	3	0.000952171346034223	FALSE
"ACam"	0	"Davos"	"increasing"	3	0	FALSE
"AGlu"	0.000133	"Davos"	"increasing"	3	8.76393003616274e-05	FALSE
"AInc"	0.00313	"Davos"	"increasing"	3	0.00206248879798416	FALSE
"APla"	0	"Davos"	"increasing"	3	0	FALSE
"APse"	0.000165	"Davos"	"increasing"	3	0.000108725447817057	FALSE
"AVir"	8.2e-05	"Davos"	"increasing"	3	5.40332528545372e-05	FALSE
"BPen"	0.001118	"Davos"	"increasing"	3	0.000736697276724056	FALSE
"CAve"	0	"Davos"	"increasing"	3	0	FALSE
"CSat"	0	"Davos"	"increasing"	3	0	FALSE
"FSyl"	4e-05	"Davos"	"increasing"	3	2.63576843192864e-05	FALSE
"LDec"	0.010957	"Davos"	"increasing"	3	0.00722002867716054	FALSE
"PAbi"	1.454312	"Davos"	"increasing"	3	0.958307414943753	TRUE
"PCem"	0.014944	"Davos"	"increasing"	3	0.00984723086168542	TRUE
"PMon"	3.9e-05	"Davos"	"increasing"	3	2.56987422113043e-05	FALSE
"PNig"	0.02705	"Davos"	"increasing"	3	0.0178243840209175	TRUE
"PSyl"	9.5e-05	"Davos"	"increasing"	3	6.25995002583053e-05	FALSE
"PTre"	0.003735	"Davos"	"increasing"	3	0.00246114877331337	FALSE
"QPet"	0	"Davos"	"increasing"	3	0	FALSE
"QPub"	0	"Davos"	"increasing"	3	0	FALSE
"QRob"	0	"Davos"	"increasing"	3	0	FALSE
"SAlb"	0	"Davos"	"increasing"	3	0	FALSE
"SAri"	0	"Davos"	"increasing"	3	0	FALSE
"SAuc"	0.000339	"Davos"	"increasing"	3	0.000223381374605953	FALSE
"TBac"	0	"Davos"	"increasing"	3	0	FALSE
"TCor"	0	"Davos"	"increasing"	3	0	FALSE
"TPla"	0	"Davos"	"increasing"	3	0	FALSE
"UGla"	0	"Davos"	"increasing"	3	0	FALSE
"AAlb"	0.001575	"Davos"	"increasing"	4	0.00100333041995908	FALSE
"ACam"	0	"Davos"	"increasing"	4	0	FALSE
"AGlu"	0.000108	"Davos"	"increasing"	4	6.87998002257653e-05	FALSE
"AInc"	0.003881	"Davos"	"increasing"	4	0.00247233356181662	FALSE
"APla"	0	"Davos"	"increasing"	4	0	FALSE
"AVir"	1.7e-05	"Davos"	"increasing"	4	1.08295981836853e-05	FALSE
"BPen"	0.000664	"Davos"	"increasing"	4	0.000422991364351001	FALSE
"CAve"	0	"Davos"	"increasing"	4	0	FALSE
"CSat"	0	"Davos"	"increasing"	4	0	FALSE
"FSyl"	7.1e-05	"Davos"	"increasing"	4	4.52294982965679e-05	FALSE
"LDec"	0.00571	"Davos"	"increasing"	4	0.0036374709193437	FALSE
"PAbi"	1.510724	"Davos"	"increasing"	4	0.96238434626175	TRUE
"PCem"	0.015241	"Davos"	"increasing"	4	0.00970905328926749	TRUE
"PMon"	0	"Davos"	"increasing"	4	0	FALSE
"PNig"	0.027355	"Davos"	"increasing"	4	0.0174260975479242	TRUE
"PSyl"	7.6e-05	"Davos"	"increasing"	4	4.84146742329459e-05	FALSE
"PTre"	0.003887	"Davos"	"increasing"	4	0.00247615577294027	FALSE
"QPet"	0	"Davos"	"increasing"	4	0	FALSE
"QPub"	0	"Davos"	"increasing"	4	0	FALSE
"QRob"	0	"Davos"	"increasing"	4	0	FALSE
"SAlb"	0	"Davos"	"increasing"	4	0	FALSE
"SAri"	0	"Davos"	"increasing"	4	0	FALSE
"SAuc"	0.000463	"Davos"	"increasing"	4	0.000294947291708605	FALSE
"TBac"	0	"Davos"	"increasing"	4	0	FALSE
"TCor"	0	"Davos"	"increasing"	4	0	FALSE
"TPla"	0	"Davos"	"increasing"	4	0	FALSE
"UGla"	0	"Davos"	"increasing"	4	0	FALSE
"AAlb"	0.001361	"Davos"	"increasing"	5	0.00089322045021986	FALSE
"ACam"	0	"Davos"	"increasing"	5	0	FALSE
"AGlu"	0.00025	"Davos"	"increasing"	5	0.000164074292839798	FALSE
"AInc"	0.005492	"Davos"	"increasing"	5	0.00360438406510468	FALSE
"APla"	0	"Davos"	"increasing"	5	0	FALSE
"AVir"	0.000353	"Davos"	"increasing"	5	0.000231672901489795	FALSE
"BPen"	0.002748	"Davos"	"increasing"	5	0.00180350462689506	FALSE
"CAve"	3.5e-05	"Davos"	"increasing"	5	2.29704009975717e-05	FALSE
"FSyl"	6.3e-05	"Davos"	"increasing"	5	4.13467217956291e-05	FALSE
"LDec"	0.022303	"Davos"	"increasing"	5	0.014637395812824	TRUE
"PAbi"	1.443051	"Davos"	"increasing"	5	0.947070289427053	TRUE
"PCem"	0.014554	"Davos"	"increasing"	5	0.00955174903196167	TRUE
"PMon"	0.000869	"Davos"	"increasing"	5	0.000570322241911137	FALSE
"PNig"	0.026271	"Davos"	"increasing"	5	0.0172415829887773	TRUE
"PSyl"	0.000477	"Davos"	"increasing"	5	0.000313053750738334	FALSE
"PTre"	0.005061	"Davos"	"increasing"	5	0.00332151998424887	FALSE
"QPet"	1e-05	"Davos"	"increasing"	5	6.56297171359191e-06	FALSE
"QPub"	0	"Davos"	"increasing"	5	0	FALSE
"QRob"	0	"Davos"	"increasing"	5	0	FALSE
"SAlb"	0	"Davos"	"increasing"	5	0	FALSE
"SAri"	1e-05	"Davos"	"increasing"	5	6.56297171359191e-06	FALSE
"SAuc"	0.000792	"Davos"	"increasing"	5	0.00051978735971648	FALSE
"TBac"	0	"Davos"	"increasing"	5	0	FALSE
"TCor"	0	"Davos"	"increasing"	5	0	FALSE
"TPla"	0	"Davos"	"increasing"	5	0	FALSE
"UGla"	0	"Davos"	"increasing"	5	0	FALSE
"AAlb"	0.001306	"Davos"	"increasing"	6	0.000858078652829656	FALSE
"AGlu"	7.3e-05	"Davos"	"increasing"	6	4.7963048741627e-05	FALSE
"AInc"	0.004171	"Davos"	"increasing"	6	0.00274046405892228	FALSE
"APla"	0	"Davos"	"increasing"	6	0	FALSE
"AVir"	7e-05	"Davos"	"increasing"	6	4.59919645467656e-05	FALSE
"BPen"	0.00079	"Davos"	"increasing"	6	0.000519052171313498	FALSE
"CAve"	0	"Davos"	"increasing"	6	0	FALSE
"FSyl"	5.2e-05	"Davos"	"increasing"	6	3.41654593775973e-05	FALSE
"LDec"	0.005095	"Davos"	"increasing"	6	0.00334755799093958	FALSE
"PAbi"	1.456403	"Davos"	"increasing"	6	0.956897644882901	TRUE
"PCem"	0.02291	"Davos"	"increasing"	6	0.0150525129680914	TRUE
"PMon"	0.000192	"Davos"	"increasing"	6	0.000126149388471129	FALSE
"PNig"	0.026232	"Davos"	"increasing"	6	0.0172351601998679	TRUE
"PSyl"	0.000132	"Davos"	"increasing"	6	8.67277045739009e-05	FALSE
"PTre"	0.004209	"Davos"	"increasing"	6	0.00276543112539052	FALSE
"QPet"	3e-06	"Davos"	"increasing"	6	1.97108419486138e-06	FALSE
"QPub"	0	"Davos"	"increasing"	6	0	FALSE
"QRob"	0	"Davos"	"increasing"	6	0	FALSE
"SAlb"	0	"Davos"	"increasing"	6	0	FALSE
"SAri"	0	"Davos"	"increasing"	6	0	FALSE
"SAuc"	0.000367	"Davos"	"increasing"	6	0.000241129299838043	FALSE
"TBac"	0	"Davos"	"increasing"	6	0	FALSE
"TCor"	0	"Davos"	"increasing"	6	0	FALSE
"TPla"	0	"Davos"	"increasing"	6	0	FALSE
"UGla"	0	"Davos"	"increasing"	6	0	FALSE
"AAlb"	0.001211	"Davos"	"increasing"	7	0.000812001257897902	FALSE
"AGlu"	0.000197	"Davos"	"increasing"	7	0.000132092690178271	FALSE
"AInc"	0.00504	"Davos"	"increasing"	7	0.00337942720049994	FALSE
"APla"	0	"Davos"	"increasing"	7	0	FALSE
"AVir"	0.000231	"Davos"	"increasing"	7	0.000154890413356247	FALSE
"BPen"	0.002649	"Davos"	"increasing"	7	0.00177621084407229	FALSE
"CAve"	0	"Davos"	"increasing"	7	0	FALSE
"LDec"	0.00894	"Davos"	"increasing"	7	0.00599446015326775	TRUE
"PAbi"	1.427542	"Davos"	"increasing"	7	0.95719727473335	TRUE
"PCem"	0.015528	"Davos"	"increasing"	7	0.0104118542796355	TRUE
"PMon"	0.00041	"Davos"	"increasing"	7	0.00027491372067559	FALSE
"PNig"	0.023658	"Davos"	"increasing"	7	0.0158631922042515	TRUE
"PSyl"	0.000217	"Davos"	"increasing"	7	0.000145503115577081	FALSE
"PTre"	0.005354	"Davos"	"increasing"	7	0.00358997087926125	FALSE
"QPet"	3e-06	"Davos"	"increasing"	7	2.01156380982139e-06	FALSE
"QPub"	0	"Davos"	"increasing"	7	0	FALSE
"QRob"	0	"Davos"	"increasing"	7	0	FALSE
"SAlb"	0	"Davos"	"increasing"	7	0	FALSE
"SAri"	0	"Davos"	"increasing"	7	0	FALSE
"SAuc"	0.000397	"Davos"	"increasing"	7	0.000266196944166364	FALSE
"TBac"	0	"Davos"	"increasing"	7	0	FALSE
"TCor"	0	"Davos"	"increasing"	7	0	FALSE
"TPla"	0	"Davos"	"increasing"	7	0	FALSE
"UGla"	0	"Davos"	"increasing"	7	0	FALSE
"AAlb"	0.001518	"Davos"	"increasing"	8	0.000977981248272587	FALSE
"AGlu"	0.000301	"Davos"	"increasing"	8	0.000193921182957871	FALSE
"AInc"	0.005149	"Davos"	"increasing"	8	0.003317276315781	FALSE
"APla"	0	"Davos"	"increasing"	8	0	FALSE
"AVir"	0.000165	"Davos"	"increasing"	8	0.000106302309594846	FALSE
"BPen"	0.001045	"Davos"	"increasing"	8	0.000673247960767361	FALSE
"CAve"	5.4e-05	"Davos"	"increasing"	8	3.47898467764952e-05	FALSE
"LDec"	0.01425	"Davos"	"increasing"	8	0.00918065401046401	FALSE
"PAbi"	1.484641	"Davos"	"increasing"	8	0.956489498298197	TRUE
"PCem"	0.012804	"Davos"	"increasing"	8	0.00824905922456009	TRUE
"PMon"	0.00022	"Davos"	"increasing"	8	0.000141736412793129	FALSE
"PNig"	0.027	"Davos"	"increasing"	8	0.0173949233882476	TRUE
"PSyl"	0.000108	"Davos"	"increasing"	8	6.95796935529904e-05	FALSE
"PTre"	0.004913	"Davos"	"increasing"	8	0.00316523180023928	FALSE
"QPet"	0	"Davos"	"increasing"	8	0	FALSE
"QPub"	0	"Davos"	"increasing"	8	0	FALSE
"QRob"	0	"Davos"	"increasing"	8	0	FALSE
"SAlb"	0	"Davos"	"increasing"	8	0	FALSE
"SAri"	9e-06	"Davos"	"increasing"	8	5.79830779608253e-06	FALSE
"TBac"	0	"Davos"	"increasing"	8	0	FALSE
"TCor"	0	"Davos"	"increasing"	8	0	FALSE
"TPla"	0	"Davos"	"increasing"	8	0	FALSE
"UGla"	0	"Davos"	"increasing"	8	0	FALSE
"AAlb"	0.001551	"Davos"	"increasing"	9	0.000998838873958899	FALSE
"AGlu"	0.000231	"Davos"	"increasing"	9	0.00014876323654707	FALSE
"AInc"	0.003759	"Davos"	"increasing"	9	0.00242078357653868	FALSE
"APla"	0	"Davos"	"increasing"	9	0	FALSE
"AVir"	5.5e-05	"Davos"	"increasing"	9	3.54198182254929e-05	FALSE
"BPen"	0.000533	"Davos"	"increasing"	9	0.000343250238439776	FALSE
"LDec"	0.00113	"Davos"	"increasing"	9	0.000727716265360126	FALSE
"PAbi"	1.501363	"Davos"	"increasing"	9	0.966872810008739	TRUE
"PCem"	0.012731	"Davos"	"increasing"	9	0.00819872192415909	TRUE
"PMon"	0	"Davos"	"increasing"	9	0	FALSE
"PNig"	0.028355	"Davos"	"increasing"	9	0.0182605262869791	TRUE
"PSyl"	3.8e-05	"Davos"	"increasing"	9	2.44718744103405e-05	FALSE
"PTre"	0.003057	"Davos"	"increasing"	9	0.00196869789664239	FALSE
"QPet"	0	"Davos"	"increasing"	9	0	FALSE
"QPub"	0	"Davos"	"increasing"	9	0	FALSE
"QRob"	0	"Davos"	"increasing"	9	0	FALSE
"SAlb"	0	"Davos"	"increasing"	9	0	FALSE
"SAri"	0	"Davos"	"increasing"	9	0	FALSE
"TBac"	0	"Davos"	"increasing"	9	0	FALSE
"TCor"	0	"Davos"	"increasing"	9	0	FALSE
"TPla"	0	"Davos"	"increasing"	9	0	FALSE
"UGla"	0	"Davos"	"increasing"	9	0	FALSE
"AAlb"	0.001604	"Davos"	"increasing"	10	0.00103296005522859	FALSE
"AGlu"	0.00012	"Davos"	"increasing"	10	7.72788071243332e-05	FALSE
"AInc"	0.003742	"Davos"	"increasing"	10	0.00240981080216046	FALSE
"APla"	0	"Davos"	"increasing"	10	0	FALSE
"AVir"	3e-05	"Davos"	"increasing"	10	1.93197017810833e-05	FALSE
"BPen"	0.000765	"Davos"	"increasing"	10	0.000492652395417624	FALSE
"LDec"	0.010401	"Davos"	"increasing"	10	0.00669814060750158	FALSE
"PAbi"	1.485129	"Davos"	"increasing"	10	0.956408312881282	TRUE
"PCem"	0.019838	"Davos"	"increasing"	10	0.012775474797771	TRUE
"PMon"	0	"Davos"	"increasing"	10	0	FALSE
"PNig"	0.026849	"Davos"	"increasing"	10	0.0172904891040102	TRUE
"PSyl"	0.000103	"Davos"	"increasing"	10	6.63309761150527e-05	FALSE
"PTre"	0.004238	"Davos"	"increasing"	10	0.0027292298716077	FALSE
"QPub"	0	"Davos"	"increasing"	10	0	FALSE
"QRob"	0	"Davos"	"increasing"	10	0	FALSE
"SAlb"	0	"Davos"	"increasing"	10	0	FALSE
"SAri"	0	"Davos"	"increasing"	10	0	FALSE
"TBac"	0	"Davos"	"increasing"	10	0	FALSE
"TCor"	0	"Davos"	"increasing"	10	0	FALSE
"TPla"	0	"Davos"	"increasing"	10	0	FALSE
"UGla"	0	"Davos"	"increasing"	10	0	FALSE
"AAlb"	0.001489	"Davos"	"increasing"	11	0.000961447815143739	FALSE
"AGlu"	0.000231	"Davos"	"increasing"	11	0.000149156779918203	FALSE
"AInc"	0.004046	"Davos"	"increasing"	11	0.00261250359977943	FALSE
"APla"	0	"Davos"	"increasing"	11	0	FALSE
"AVir"	7.4e-05	"Davos"	"increasing"	11	4.77818256015022e-05	FALSE
"BPen"	0.000431	"Davos"	"increasing"	11	0.000278296849111452	FALSE
"LDec"	0.010715	"Davos"	"increasing"	11	0.00691867920702832	TRUE
"PAbi"	1.485252	"Davos"	"increasing"	11	0.959027730247058	TRUE
"PCem"	0.015858	"Davos"	"increasing"	11	0.0102395160863327	TRUE
"PMon"	0.000206	"Davos"	"increasing"	11	0.000133014271269047	FALSE
"PNig"	0.025502	"Davos"	"increasing"	11	0.0164666502228312	TRUE
"PSyl"	0.000135	"Davos"	"increasing"	11	8.71695467054431e-05	FALSE
"PTre"	0.004767	"Davos"	"increasing"	11	0.00307805354922109	FALSE
"QPub"	0	"Davos"	"increasing"	11	0	FALSE
"QRob"	0	"Davos"	"increasing"	11	0	FALSE
"SAri"	0	"Davos"	"increasing"	11	0	FALSE
"TBac"	0	"Davos"	"increasing"	11	0	FALSE
"TCor"	0	"Davos"	"increasing"	11	0	FALSE
"TPla"	0	"Davos"	"increasing"	11	0	FALSE
"UGla"	0	"Davos"	"increasing"	11	0	FALSE
"AAlb"	0.001473	"Davos"	"increasing"	12	0.000960856669278092	FALSE
"AGlu"	0.000258	"Davos"	"increasing"	12	0.000168296687490664	FALSE
"AInc"	0.004274	"Davos"	"increasing"	12	0.00278798466021355	FALSE
"APla"	0	"Davos"	"increasing"	12	0	FALSE
"AVir"	0.000115	"Davos"	"increasing"	12	7.50159653543656e-05	FALSE
"BPen"	0.001569	"Davos"	"increasing"	12	0.00102347869253043	FALSE
"LDec"	0.016388	"Davos"	"increasing"	12	0.0106901012193682	TRUE
"PAbi"	1.45882	"Davos"	"increasing"	12	0.951606874593528	TRUE
"PCem"	0.019038	"Davos"	"increasing"	12	0.0124187299862297	TRUE
"PMon"	0.00026	"Davos"	"increasing"	12	0.000169601312975088	FALSE
"PNig"	0.025111	"Davos"	"increasing"	12	0.0163802252696824	TRUE
"PSyl"	0.000112	"Davos"	"increasing"	12	7.305902712773e-05	FALSE
"PTre"	0.005581	"Davos"	"increasing"	12	0.00364055741428447	TRUE
"QPub"	0	"Davos"	"increasing"	12	0	FALSE
"QRob"	0	"Davos"	"increasing"	12	0	FALSE
"SAri"	8e-06	"Davos"	"increasing"	12	5.218501937695e-06	FALSE
"TBac"	0	"Davos"	"increasing"	12	0	FALSE
"TPla"	0	"Davos"	"increasing"	12	0	FALSE
"UGla"	0	"Davos"	"increasing"	12	0	FALSE
"AAlb"	0.001869	"Davos"	"increasing"	13	0.00121311724398455	FALSE
"AGlu"	0.000238	"Davos"	"increasing"	13	0.000154479349421254	FALSE
"AInc"	0.00359	"Davos"	"increasing"	13	0.00233017169925337	FALSE
"AVir"	1.3e-05	"Davos"	"increasing"	13	8.43794765746346e-06	FALSE
"BPen"	0.002243	"Davos"	"increasing"	13	0.00145587050736081	FALSE
"LDec"	0.01265	"Davos"	"increasing"	13	0.00821077214360868	FALSE
"PAbi"	1.470131	"Davos"	"increasing"	13	0.954222186739571	TRUE
"PCem"	0.0196	"Davos"	"increasing"	13	0.012721828775868	TRUE
"PMon"	0	"Davos"	"increasing"	13	0	FALSE
"PNig"	0.026404	"Davos"	"increasing"	13	0.017138120765205	TRUE
"PSyl"	0.000211	"Davos"	"increasing"	13	0.000136954381209599	FALSE
"PTre"	0.00371	"Davos"	"increasing"	13	0.00240806044686073	FALSE
"QPub"	0	"Davos"	"increasing"	13	0	FALSE
"QRob"	0	"Davos"	"increasing"	13	0	FALSE
"SAri"	0	"Davos"	"increasing"	13	0	FALSE
"TBac"	0	"Davos"	"increasing"	13	0	FALSE
"TPla"	0	"Davos"	"increasing"	13	0	FALSE
"UGla"	0	"Davos"	"increasing"	13	0	FALSE
"AAlb"	0.001672	"Davos"	"increasing"	14	0.00109778781311082	FALSE
"AGlu"	0.000102	"Davos"	"increasing"	14	6.69703091730283e-05	FALSE
"AInc"	0.005662	"Davos"	"increasing"	14	0.00371750873076163	FALSE
"AVir"	0.000337	"Davos"	"increasing"	14	0.000221264648934417	FALSE
"BPen"	0.002363	"Davos"	"increasing"	14	0.00155147882917516	FALSE
"LDec"	0.013122	"Davos"	"increasing"	14	0.00861553330361252	TRUE
"PAbi"	1.462602	"Davos"	"increasing"	14	0.960303020951858	TRUE
"PCem"	0.012661	"Davos"	"increasing"	14	0.00831285376901678	TRUE
"PMon"	0.000373	"Davos"	"increasing"	14	0.000244901228642545	FALSE
"PNig"	0.023898	"Davos"	"increasing"	14	0.0156907494962454	TRUE
"PSyl"	0.000271	"Davos"	"increasing"	14	0.000177930919469516	FALSE
"QPub"	0	"Davos"	"increasing"	14	0	FALSE
"QRob"	0	"Davos"	"increasing"	14	0	FALSE
"SAri"	0	"Davos"	"increasing"	14	0	FALSE
"TBac"	0	"Davos"	"increasing"	14	0	FALSE
"TPla"	0	"Davos"	"increasing"	14	0	FALSE
"UGla"	0	"Davos"	"increasing"	14	0	FALSE
"AAlb"	0.001663	"Davos"	"increasing"	15	0.001077247661375	FALSE
"AGlu"	0.000121	"Davos"	"increasing"	15	7.83806175744891e-05	FALSE
"AInc"	0.004373	"Davos"	"increasing"	15	0.00283271438556397	FALSE
"AVir"	0.000249	"Davos"	"increasing"	15	0.000161295651041717	FALSE
"BPen"	0.00131	"Davos"	"increasing"	15	0.000848583545641163	FALSE
"LDec"	0.007732	"Davos"	"increasing"	15	0.00500858624037975	FALSE
"PAbi"	1.483866	"Davos"	"increasing"	15	0.961209367585016	TRUE
"PCem"	0.018227	"Davos"	"increasing"	15	0.0118069712109935	TRUE
"PMon"	0.000138	"Davos"	"increasing"	15	8.93927704568554e-05	FALSE
"PNig"	0.025896	"Davos"	"increasing"	15	0.0167747477083386	TRUE
"PSyl"	0.000174	"Davos"	"increasing"	15	0.000112712623619513	FALSE
"QPub"	0	"Davos"	"increasing"	15	0	FALSE
"QRob"	0	"Davos"	"increasing"	15	0	FALSE
"TBac"	0	"Davos"	"increasing"	15	0	FALSE
"TPla"	0	"Davos"	"increasing"	15	0	FALSE
"UGla"	0	"Davos"	"increasing"	15	0	FALSE
"AAlb"	0.001606	"Davos"	"increasing"	16	0.00106509833258392	FALSE
"AGlu"	8.8e-05	"Davos"	"increasing"	16	5.83615524703517e-05	FALSE
"AInc"	0.004594	"Davos"	"increasing"	16	0.00304673831873631	FALSE
"AVir"	6.4e-05	"Davos"	"increasing"	16	4.2444765432983e-05	FALSE
"BPen"	0.001347	"Davos"	"increasing"	16	0.000893329672472315	FALSE
"LDec"	0.002558	"Davos"	"increasing"	16	0.00169646421839954	FALSE
"PAbi"	1.457136	"Davos"	"increasing"	16	0.966371808186799	TRUE
"PCem"	0.015018	"Davos"	"increasing"	16	0.00995992948863342	TRUE
"PMon"	8.7e-05	"Davos"	"increasing"	16	5.76983530104613e-05	FALSE
"PNig"	0.025247	"Davos"	"increasing"	16	0.0167437967638519	TRUE
"PSyl"	9.7e-05	"Davos"	"increasing"	16	6.43303476093649e-05	FALSE
"QRob"	0	"Davos"	"increasing"	16	0	FALSE
"TBac"	0	"Davos"	"increasing"	16	0	FALSE
"TPla"	0	"Davos"	"increasing"	16	0	FALSE
"UGla"	0	"Davos"	"increasing"	16	0	FALSE
"AAlb"	0.001459	"Davos"	"increasing"	17	0.000944817845724651	FALSE
"AInc"	0.005193	"Davos"	"increasing"	17	0.00336287804855936	FALSE
"AVir"	8.6e-05	"Davos"	"increasing"	17	5.56917989940507e-05	FALSE
"BPen"	0.001965	"Davos"	"increasing"	17	0.00127249284910825	FALSE
"LDec"	0.015165	"Davos"	"increasing"	17	0.00982053641563696	FALSE
"PAbi"	1.472107	"Davos"	"increasing"	17	0.953305664438779	TRUE
"PCem"	0.022966	"Davos"	"increasing"	17	0.0148723006476438	TRUE
"PMon"	0.000145	"Davos"	"increasing"	17	9.38989634202017e-05	FALSE
"PNig"	0.024893	"Davos"	"increasing"	17	0.0161201854925454	TRUE
"PSyl"	0.000234	"Davos"	"increasing"	17	0.000151533499588464	FALSE
"QRob"	0	"Davos"	"increasing"	17	0	FALSE
"TBac"	0	"Davos"	"increasing"	17	0	FALSE
"TPla"	0	"Davos"	"increasing"	17	0	FALSE
"UGla"	0	"Davos"	"increasing"	17	0	FALSE
"AAlb"	0.0013	"Davos"	"increasing"	18	0.00085937742732807	FALSE
"AInc"	0.005173	"Davos"	"increasing"	18	0.00341966110120624	FALSE
"AVir"	0.000177	"Davos"	"increasing"	18	0.000117007542028514	FALSE
"BPen"	0.001464	"Davos"	"increasing"	18	0.000967791195083303	FALSE
"LDec"	0.009674	"Davos"	"increasing"	18	0.00639509017843981	TRUE
"PAbi"	1.458315	"Davos"	"increasing"	18	0.964033071487642	TRUE
"PCem"	0.01136	"Davos"	"increasing"	18	0.00750963659572837	TRUE
"PMon"	0.000153	"Davos"	"increasing"	18	0.000101142112600919	FALSE
"PNig"	0.024962	"Davos"	"increasing"	18	0.0165013687238179	TRUE
"PSyl"	0.000145	"Davos"	"increasing"	18	9.5853636125054e-05	FALSE
"QRob"	0	"Davos"	"increasing"	18	0	FALSE
"TBac"	0	"Davos"	"increasing"	18	0	FALSE
"UGla"	0	"Davos"	"increasing"	18	0	FALSE
"AAlb"	0.001701	"Davos"	"increasing"	19	0.00112456267007275	FALSE
"AInc"	0.004903	"Davos"	"increasing"	19	0.00324146429827554	FALSE
"AVir"	0.000106	"Davos"	"increasing"	19	7.00785673296364e-05	FALSE
"BPen"	0.001811	"Davos"	"increasing"	19	0.00119728571164124	FALSE
"LDec"	0.010387	"Davos"	"increasing"	19	0.00686703847974465	TRUE
