1950	1	-0.81	0	0	5.423736771	0
1950	2	0.47	0	0	4.640653908	0
1950	3	4.39	0	0	4.754602676	0
1950	4	8.35	0	0	5.685894442	0
1950	5	12.97	0	0	7.248241285	0
1950	6	16.11	0	0	8.77668041	0
1950	7	17.9	0	0	8.583089167	0
1950	8	17.21	0	0	8.679400814	0
1950	9	13.78	0	0	6.389056099	0
1950	10	8.7	0	0	5.296538261	0
1950	11	3.52	0	0	5.488296399	0
1950	12	0.35	0	0	5.685894442	0
1951	1	0.51	0	0	8.090977906	0
1951	2	0.92	0	0	2.210188196	0
1951	3	1.91	0	0	8.087588685	0
1951	4	9.68	0	0	4.19093369	0
1951	5	12.49	0	0	6.379715188	0
1951	6	16.13	0	0	9.624469673	0
1951	7	19.32	0	0	6.234444809	0
1951	8	15.85	0	0	5.921919809	0
1951	9	12.78	0	0	5.166747597	0
1951	10	7.95	0	0	1.691901063	0
1951	11	6.53	0	0	18.16910709	0
1951	12	-0.53	0	0	6.334387273	0
1952	1	1.13	0	0	15.59795103	0
1952	2	-1.23	0	0	10.75348156	0
1952	3	6.98	0	0	1.624377901	0
1952	4	7.9	0	0	2.980160536	0
1952	5	15.48	0	0	6.058085477	0
1952	6	17.63	0	0	1.87412015	0
1952	7	20.91	0	0	6.332077447	0
1952	8	15.39	0	0	10.01566039	0
1952	9	15.05	0	0	5.597380477	0
1952	10	7.08	0	0	12.32265381	0
1952	11	2.85	0	0	2.560352089	0
1952	12	-2.57	0	0	4.173594829	0
1953	1	-1.88	0	0	7.070187077	0
1953	2	1.93	0	0	10.88253012	0
1953	3	3.75	0	0	2.81647952	0
1953	4	9.24	0	0	7.996959446	0
1953	5	16.42	0	0	9.413627274	0
1953	6	11.98	0	0	16.87188117	0
1953	7	20.14	0	0	6.423755721	0
1953	8	17.4	0	0	10.48570812	0
1953	9	13.54	0	0	8.080527557	0
1953	10	8.13	0	0	12.63022765	0
1953	11	7.46	0	0	1.588665307	0
1953	12	0.88	0	0	17.05874549	0
1954	1	-0.37	0	0	7.225011892	0
1954	2	3.1	0	0	5.37461027	0
1954	3	4.65	0	0	2.363902413	0
1954	4	11.08	0	0	10.35078998	0
1954	5	12.19	0	0	12.70647957	0
1954	6	15.57	0	0	9.738160408	0
1954	7	16.78	0	0	13.84115954	0
1954	8	18.68	0	0	7.364244303	0
1954	9	14.89	0	0	2.849749658	0
1954	10	9.02	0	0	0.858432914	0
1954	11	4.16	0	0	6.25042855	0
1954	12	0.82	0	0	20.09022859	0
1955	1	-5.46	0	0	4.323029459	0
1955	2	2	0	0	8.180856764	0
1955	3	3.73	0	0	6.277955689	0
1955	4	7.2	0	0	9.651627669	0
1955	5	12.3	0	0	13.45982579	0
1955	6	16.41	0	0	9.556814232	0
1955	7	16.75	0	0	12.2152697	0
1955	8	18.43	0	0	14.09707813	0
1955	9	14.28	0	0	4.7697211	0
1955	10	6.87	0	0	45.70025051	0
1955	11	1.12	0	0	0.364484099	0
1955	12	-0.73	0	0	1.168065427	0
1956	1	-6.11	0	0	2.173575616	0
1956	2	2.47	0	0	13.2573437	0
1956	3	4.76	0	0	4.714758778	0
1956	4	9.08	0	0	6.005371441	0
1956	5	13.39	0	0	10.13264083	0
1956	6	16.67	0	0	7.511122559	0
1956	7	18.67	0	0	4.69349478	0
1956	8	20.98	0	0	14.47201444	0
1956	9	12.65	0	0	2.392161439	0
1956	10	11.73	0	0	6.665251479	0
1956	11	3.86	0	0	9.687444214	0
1956	12	1.64	0	0	16.4332935	0
1957	1	-1.2	0	0	4.133542059	0
1957	2	0.67	0	0	11.58384457	0
1957	3	3.96	0	0	4.590936949	0
1957	4	8.58	0	0	8.093407296	0
1957	5	11.12	0	0	5.801622449	0
1957	6	15.26	0	0	8.729590844	0
1957	7	17.04	0	0	17.98488298	0
1957	8	15.82	0	0	9.451827372	0
1957	9	14.77	0	0	5.767683537	0
1957	10	11.47	0	0	6.886576062	0
1957	11	4.23	0	0	3.447819639	0
1957	12	-0.91	0	0	11.04805085	0
1958	1	2.45	0	0	2.987470725	0
1958	2	-0.32	0	0	8.4757854	0
1958	3	5.3	0	0	1.426333623	0
1958	4	8.21	0	0	3.375318206	0
1958	5	10.08	0	0	9.102016848	0
1958	6	15.8	0	0	10.48182077	0
